"X","Y","Z"
-2.717437,53.342719,0.000000
-2.708608,53.346137,0.000000
-2.699778,53.351793,0.000000
-2.714101,53.352362,0.000000
-2.764394,53.345160,0.000000
-2.775380,53.341010,0.000000
-2.782379,53.326361,0.000000
-2.799794,53.321031,0.000000
-2.810333,53.321723,0.000000
-2.843658,53.323920,0.000000
-2.886464,53.333564,0.000000
-2.924957,53.350002,0.000000
-2.956939,53.370551,0.000000
-2.980824,53.392768,0.000000
-3.096588,53.544338,0.000000
-3.101918,53.558051,0.000000
-3.099477,53.572008,0.000000
-3.087636,53.587714,0.000000
-3.021840,53.652818,0.000000
-2.968658,53.694037,0.000000
-2.960357,53.697577,0.000000
-2.951731,53.708075,0.000000
-2.911448,53.725043,0.000000
-2.899037,53.735419,0.000000
-2.984853,53.736070,0.000000
-3.021474,53.745795,0.000000
-3.049184,53.769517,0.000000
-3.056386,53.803046,0.000000
-3.044911,53.878485,0.000000
-3.056630,53.906155,0.000000
-3.040679,53.923529,0.000000
-3.017568,53.931952,0.000000
-2.925689,53.952704,0.000000
-2.909250,53.953843,0.000000
-2.896108,53.947740,0.000000
-2.888539,53.946031,0.000000
-2.885365,53.950507,0.000000
-2.881988,53.956529,0.000000
-2.874176,53.961656,0.000000
-2.865142,53.965481,0.000000
-2.857981,53.967597,0.000000
-2.869252,53.978827,0.000000
-2.834462,53.999823,0.000000
-2.830068,54.016018,0.000000
-2.847524,54.008368,0.000000
-2.864858,54.004299,0.000000
-2.895497,54.002346,0.000000
-2.900299,54.004950,0.000000
-2.916086,54.026557,0.000000
-2.918202,54.034329,0.000000
-2.911285,54.039984,0.000000
-2.900787,54.044908,0.000000
-2.892079,54.050116,0.000000
-2.872670,54.071601,0.000000
-2.858876,54.081000,0.000000
-2.826772,54.088813,0.000000
-2.815175,54.098782,0.000000
-2.795969,54.125190,0.000000
-2.812815,54.139879,0.000000
-2.836415,54.167589,0.000000
-2.850942,54.184638,0.000000
-2.854237,54.194078,0.000000
-2.832875,54.199042,0.000000
-2.810292,54.211900,0.000000
-2.795237,54.229478,0.000000
-2.795969,54.248725,0.000000
-2.802805,54.248725,0.000000
-2.806630,54.233710,0.000000
-2.820872,54.221747,0.000000
-2.850575,54.207750,0.000000
-2.886383,54.196275,0.000000
-2.904652,54.187649,0.000000
-2.912668,54.176988,0.000000
-2.920400,54.162055,0.000000
-2.939198,54.155097,0.000000
-2.984202,54.153144,0.000000
-2.997711,54.159573,0.000000
-3.011342,54.174140,0.000000
-3.017323,54.190090,0.000000
-3.008168,54.200344,0.000000
-3.015370,54.211900,0.000000
-3.024485,54.221584,0.000000
-3.035756,54.225979,0.000000
-3.049184,54.222073,0.000000
-3.044667,54.208319,0.000000
-3.047841,54.194322,0.000000
-3.053538,54.181301,0.000000
-3.056630,54.170233,0.000000
-3.061025,54.161933,0.000000
-3.090728,54.139472,0.000000
-3.107655,54.118557,0.000000
-3.117909,54.108832,0.000000
-3.145253,54.100043,0.000000
-3.147450,54.088690,0.000000
-3.144399,54.075141,0.000000
-3.145375,54.063788,0.000000
-3.180531,54.092841,0.000000
-3.189768,54.097886,0.000000
-3.205719,54.098538,0.000000
-3.219553,54.100775,0.000000
-3.231109,54.105129,0.000000
-3.240956,54.112128,0.000000
-3.238108,54.127590,0.000000
-3.232533,54.144680,0.000000
-3.233144,54.159166,0.000000
-3.248402,54.166815,0.000000
-3.248402,54.173651,0.000000
-3.215199,54.179836,0.000000
-3.206776,54.208930,0.000000
-3.209055,54.242743,0.000000
-3.207387,54.263007,0.000000
-3.223134,54.257636,0.000000
-3.231353,54.247219,0.000000
-3.240956,54.222073,0.000000
-3.232167,54.202541,0.000000
-3.247141,54.197943,0.000000
-3.270131,54.199123,0.000000
-3.286000,54.197211,0.000000
-3.306793,54.191881,0.000000
-3.328521,54.204739,0.000000
-3.364491,54.242499,0.000000
-3.394195,54.264390,0.000000
-3.407379,54.277737,0.000000
-3.412913,54.293769,0.000000
-3.410390,54.301459,0.000000
-3.405995,54.309638,0.000000
-3.404124,54.318549,0.000000
-3.411448,54.332750,0.000000
-3.413442,54.342963,0.000000
-3.416331,54.344916,0.000000
-3.440175,54.351752,0.000000
-3.474273,54.393500,0.000000
-3.497711,54.405829,0.000000
-3.591868,54.483100,0.000000
-3.608144,54.488267,0.000000
-3.613189,54.491645,0.000000
-3.623687,54.506090,0.000000
-3.634185,54.512885,0.000000
-3.626820,54.520413,0.000000
-3.616200,54.527574,0.000000
-3.611562,54.529934,0.000000
-3.590321,54.564643,0.000000
-3.563832,54.642768,0.000000
-3.530141,54.688056,0.000000
-3.516021,54.712877,0.000000
-3.509185,54.721666,0.000000
-3.500722,54.725979,0.000000
-3.478871,54.730902,0.000000
-3.468129,54.735297,0.000000
-3.455434,54.745022,0.000000
-3.439565,54.761461,0.000000
-3.430979,54.780463,0.000000
-3.440175,54.797431,0.000000
-3.407541,54.856024,0.000000
-3.387929,54.883368,0.000000
-3.364491,54.899807,0.000000
-3.344960,54.902533,0.000000
-3.333363,54.897284,0.000000
-3.322743,54.889879,0.000000
-3.306467,54.886176,0.000000
-3.295725,54.886908,0.000000
-3.254628,54.899807,0.000000
-3.267323,54.905504,0.000000
-3.317291,54.920315,0.000000
-3.291493,54.936672,0.000000
-3.276519,54.943427,0.000000
-3.213612,54.954413,0.000000
-3.201039,54.952216,0.000000
-3.193674,54.948635,0.000000
-3.187978,54.944485,0.000000
-3.180165,54.940823,0.000000
-3.142812,54.933539,0.000000
-3.122792,54.932685,0.000000
-3.039540,54.947170,0.000000
-3.021840,54.954413,0.000000
-3.090728,54.954413,0.000000
-3.090728,54.961249,0.000000
-3.071523,54.963121,0.000000
-3.056223,54.968817,0.000000
-3.040924,54.972480,0.000000
-3.021840,54.968085,0.000000
-3.021840,54.975531,0.000000
-3.046295,54.982123,0.000000
-3.050282,54.981513,0.000000
-3.135406,54.968085,0.000000
-3.453847,54.981757,0.000000
-3.470693,54.984442,0.000000
-3.486236,54.989488,0.000000
-3.501047,54.992499,0.000000
-3.515289,54.989203,0.000000
-3.512359,54.987128,0.000000
-3.511464,54.986884,0.000000
-3.510894,54.985989,0.000000
-3.509185,54.981757,0.000000
-3.526031,54.977118,0.000000
-3.541860,54.980658,0.000000
-3.570546,54.995429,0.000000
-3.583608,54.968085,0.000000
-3.575673,54.957343,0.000000
-3.570627,54.937567,0.000000
-3.568756,54.916002,0.000000
-3.570546,54.899807,0.000000
-3.581695,54.883612,0.000000
-3.598378,54.877997,0.000000
-3.691762,54.883205,0.000000
-3.717641,54.880845,0.000000
-3.739247,54.859809,0.000000
-3.810129,54.866278,0.000000
-3.807851,54.861070,0.000000
-3.806793,54.860907,0.000000
-3.803334,54.858873,0.000000
-3.812367,54.855170,0.000000
-3.819814,54.855902,0.000000
-3.826080,54.859931,0.000000
-3.831288,54.866278,0.000000
-3.819976,54.878567,0.000000
-3.815053,54.877143,0.000000
-3.810129,54.872504,0.000000
-3.811635,54.880032,0.000000
-3.813222,54.883124,0.000000
-3.816965,54.886176,0.000000
-3.828847,54.874986,0.000000
-3.844309,54.866278,0.000000
-3.839752,54.855902,0.000000
-3.837473,54.851996,0.000000
-3.844106,54.850979,0.000000
-3.857900,54.844550,0.000000
-3.823842,54.824693,0.000000
-3.833608,54.820054,0.000000
-3.885732,54.806464,0.000000
-3.964182,54.771918,0.000000
-4.011708,54.768215,0.000000
-4.042877,54.769477,0.000000
-4.042877,54.776923,0.000000
-4.046783,54.778022,0.000000
-4.050201,54.778551,0.000000
-4.053334,54.779975,0.000000
-4.055776,54.782538,0.000000
-4.052968,54.785468,0.000000
-4.050160,54.789008,0.000000
-4.049713,54.789984,0.000000
-4.051747,54.800035,0.000000
-4.047719,54.813056,0.000000
-4.049957,54.823228,0.000000
-4.063588,54.826850,0.000000
-4.064036,54.831529,0.000000
-4.078603,54.824123,0.000000
-4.090077,54.809760,0.000000
-4.093495,54.792670,0.000000
-4.083852,54.776923,0.000000
-4.122955,54.773017,0.000000
-4.173940,54.792304,0.000000
-4.209137,54.826239,0.000000
-4.200551,54.866278,0.000000
-4.215403,54.861029,0.000000
-4.239735,54.843004,0.000000
-4.255767,54.838324,0.000000
-4.270741,54.839423,0.000000
-4.345286,54.860175,0.000000
-4.356923,54.865546,0.000000
-4.365631,54.872504,0.000000
-4.375152,54.886908,0.000000
-4.379872,54.897895,0.000000
-4.386790,54.904771,0.000000
-4.402903,54.907294,0.000000
-4.409006,54.903022,0.000000
-4.416819,54.892808,0.000000
-4.423573,54.880357,0.000000
-4.426503,54.869452,0.000000
-4.417226,54.845933,0.000000
-4.409413,54.831244,0.000000
-4.402903,54.824693,0.000000
-4.386708,54.824164,0.000000
-4.372426,54.821845,0.000000
-4.359609,54.816636,0.000000
-4.347646,54.807318,0.000000
-4.344472,54.794501,0.000000
-4.353179,54.783108,0.000000
-4.358144,54.770982,0.000000
-4.343861,54.756415,0.000000
-4.356516,54.741889,0.000000
-4.353261,54.720893,0.000000
-4.348134,54.701972,0.000000
-4.354726,54.693793,0.000000
-4.360341,54.691596,0.000000
-4.365305,54.686957,0.000000
-4.371897,54.682278,0.000000
-4.382395,54.680080,0.000000
-4.405263,54.682074,0.000000
-4.426503,54.687567,0.000000
-4.451812,54.698798,0.000000
-4.461171,54.701239,0.000000
-4.496734,54.700629,0.000000
-4.505605,54.704657,0.000000
-4.563629,54.756415,0.000000
-4.596669,54.775295,0.000000
-4.714467,54.817857,0.000000
-4.759592,54.825344,0.000000
-4.781077,54.833075,0.000000
-4.799631,54.861274,0.000000
-4.821034,54.866645,0.000000
-4.859120,54.866278,0.000000
-4.883046,54.860093,0.000000
-4.905873,54.849799,0.000000
-4.925771,54.837388,0.000000
-4.941029,54.824693,0.000000
-4.949615,54.815823,0.000000
-4.953684,54.810004,0.000000
-4.954823,54.804755,0.000000
-4.954701,54.797431,0.000000
-4.952870,54.788967,0.000000
-4.947906,54.777330,0.000000
-4.940256,54.767035,0.000000
-4.930165,54.762641,0.000000
-4.923248,54.751858,0.000000
-4.911936,54.728217,0.000000
-4.895985,54.704535,0.000000
-4.867258,54.690131,0.000000
-4.866933,54.681464,0.000000
-4.872141,54.663316,0.000000
-4.872426,54.654039,0.000000
-4.872060,54.649237,0.000000
-4.859120,54.632961,0.000000
-4.880605,54.636217,0.000000
-4.923492,54.649726,0.000000
-4.944081,54.652777,0.000000
-4.953684,54.659735,0.000000
-4.959869,54.675523,0.000000
-4.958974,54.691962,0.000000
-4.947255,54.701239,0.000000
-4.954823,54.707465,0.000000
-4.958892,54.714057,0.000000
-4.959055,54.720933,0.000000
-4.954701,54.728502,0.000000
-4.973378,54.729722,0.000000
-4.981557,54.731635,0.000000
-4.988189,54.735297,0.000000
-4.992665,54.744330,0.000000
-4.997060,54.758368,0.000000
-5.003285,54.771308,0.000000
-5.013010,54.776923,0.000000
-5.033193,54.782416,0.000000
-5.128245,54.848944,0.000000
-5.157135,54.879096,0.000000
-5.175526,54.914618,0.000000
-5.180653,54.954413,0.000000
-5.177602,54.990546,0.000000
-5.170806,55.008694,0.000000
-5.156728,55.016547,0.000000
-5.135610,55.015855,0.000000
-5.124582,55.016791,0.000000
-5.119740,55.019924,0.000000
-5.115142,55.031562,0.000000
-5.105214,55.026190,0.000000
-5.095530,55.015082,0.000000
-5.091868,55.009711,0.000000
-5.076894,54.995551,0.000000
-5.069488,54.986029,0.000000
-5.064565,54.975531,0.000000
-5.063791,54.964586,0.000000
-5.065256,54.940334,0.000000
-5.060862,54.931138,0.000000
-5.047515,54.920315,0.000000
-5.030995,54.911322,0.000000
-5.013092,54.909613,0.000000
-4.995595,54.920315,0.000000
-4.992299,54.924262,0.000000
-4.988189,54.927720,0.000000
-4.988189,54.934556,0.000000
-5.024078,54.976386,0.000000
-5.029775,54.985500,0.000000
-5.032501,54.993720,0.000000
-5.033030,54.995266,0.000000
-5.047027,55.015082,0.000000
-5.050282,55.026801,0.000000
-5.049672,55.048977,0.000000
-5.047597,55.055732,0.000000
-5.043446,55.064276,0.000000
-5.025787,55.088690,0.000000
-5.018951,55.102240,0.000000
-5.016184,55.122626,0.000000
-5.007802,55.141181,0.000000
-4.988271,55.152655,0.000000
-4.947255,55.167914,0.000000
-4.882395,55.218573,0.000000
-4.877553,55.220893,0.000000
-4.867258,55.222480,0.000000
-4.865305,55.225653,0.000000
-4.865590,55.236314,0.000000
-4.864817,55.241360,0.000000
-4.841949,55.275092,0.000000
-4.838002,55.284003,0.000000
-4.837229,55.293850,0.000000
-4.839752,55.315579,0.000000
-4.838002,55.325019,0.000000
-4.832509,55.331122,0.000000
-4.799224,55.354722,0.000000
-4.781077,55.363511,0.000000
-4.773101,55.369371,0.000000
-4.767161,55.379055,0.000000
-4.758778,55.402289,0.000000
-4.749257,55.413764,0.000000
-4.717030,55.430487,0.000000
-4.650502,55.448472,0.000000
-4.626332,55.468411,0.000000
-4.617787,55.495592,0.000000
-4.626780,55.519721,0.000000
-4.650787,55.537055,0.000000
-4.687164,55.544135,0.000000
-4.666249,55.562201,0.000000
-4.666493,55.563300,0.000000
-4.671132,55.584418,0.000000
-4.692738,55.605211,0.000000
-4.721995,55.619208,0.000000
-4.776519,55.632880,0.000000
-4.808746,55.633612,0.000000
-4.818105,55.637193,0.000000
-4.810618,55.646552,0.000000
-4.810618,55.653998,0.000000
-4.868560,55.675605,0.000000
-4.900990,55.692328,0.000000
-4.920522,55.708564,0.000000
-4.876332,55.735256,0.000000
-4.861073,55.756741,0.000000
-4.865305,55.790473,0.000000
-4.871734,55.802436,0.000000
-4.877797,55.811021,0.000000
-4.882721,55.821357,0.000000
-4.888661,55.864529,0.000000
-4.888824,55.865302,0.000000
-4.892649,55.892890,0.000000
-4.886464,55.919664,0.000000
-4.872141,55.937201,0.000000
-4.849355,55.948228,0.000000
-4.818105,55.955634,0.000000
-4.799387,55.957913,0.000000
-4.785797,55.956977,0.000000
-4.722320,55.940090,0.000000
-4.705434,55.938463,0.000000
-4.693959,55.941352,0.000000
-4.672515,55.933783,0.000000
-4.505971,55.919094,0.000000
-4.481679,55.928290,0.000000
-4.590606,55.941514,0.000000
-4.630035,55.946275,0.000000
-4.673451,55.961859,0.000000
-4.724517,55.998358,0.000000
-4.765045,56.007066,0.000000
-4.783437,56.017646,0.000000
-4.799224,56.030951,0.000000
-4.810618,56.043769,0.000000
-4.823720,56.073676,0.000000
-4.824330,56.078518,0.000000
-4.839182,56.080634,0.000000
-4.844309,56.072984,0.000000
-4.843739,56.062974,0.000000
-4.837554,56.050605,0.000000
-4.790151,56.010199,0.000000
-4.778920,55.992092,0.000000
-4.785308,55.984036,0.000000
-4.803619,55.982082,0.000000
-4.828033,55.982327,0.000000
-4.851552,55.988023,0.000000
-4.862294,56.002143,0.000000
-4.865387,56.020209,0.000000
-4.866851,56.058336,0.000000
-4.865387,56.066718,0.000000
-4.826324,56.124213,0.000000
-4.755442,56.188381,0.000000
-4.750885,56.202704,0.000000
-4.755523,56.206529,0.000000
-4.766265,56.202094,0.000000
-4.779937,56.191474,0.000000
-4.837270,56.124416,0.000000
-4.851674,56.112616,0.000000
-4.873118,56.112006,0.000000
-4.880605,56.119859,0.000000
-4.878977,56.150539,0.000000
-4.883168,56.164008,0.000000
-4.893544,56.174262,0.000000
-4.907094,56.177069,0.000000
-4.920522,56.167914,0.000000
-4.909088,56.149970,0.000000
-4.895253,56.114732,0.000000
-4.886220,56.080390,0.000000
-4.889150,56.064846,0.000000
-4.901926,56.061916,0.000000
-4.904368,56.054348,0.000000
-4.900054,56.034125,0.000000
-4.900054,56.014594,0.000000
-4.898020,56.001166,0.000000
-4.892649,55.989732,0.000000
-4.906402,55.985745,0.000000
-4.921457,55.988674,0.000000
-4.937489,55.993842,0.000000
-4.954701,55.996568,0.000000
-4.954701,55.989732,0.000000
-4.942006,55.986314,0.000000
-4.928863,55.981147,0.000000
-4.918446,55.973334,0.000000
-4.913686,55.961859,0.000000
-4.917388,55.947455,0.000000
-4.927235,55.937690,0.000000
-4.938710,55.929633,0.000000
-4.947255,55.920844,0.000000
-4.952138,55.909125,0.000000
-4.954986,55.899359,0.000000
-4.959218,55.890123,0.000000
-4.968984,55.879869,0.000000
-4.983144,55.871039,0.000000
-4.994740,55.869818,0.000000
-5.026357,55.873725,0.000000
-5.042470,55.884752,0.000000
-5.056752,55.910305,0.000000
-5.066803,55.938788,0.000000
-5.070790,55.958686,0.000000
-5.110829,55.988959,0.000000
-5.116038,56.001695,0.000000
-5.123606,56.009914,0.000000
-5.139638,56.002753,0.000000
-5.123769,55.986314,0.000000
-5.085683,55.931871,0.000000
-5.078236,55.910956,0.000000
-5.086537,55.901272,0.000000
-5.105621,55.904975,0.000000
-5.171539,55.935533,0.000000
-5.180653,55.948432,0.000000
-5.180653,55.969306,0.000000
-5.190826,55.961737,0.000000
-5.199615,55.948554,0.000000
-5.205719,55.934516,0.000000
-5.207916,55.924628,0.000000
-5.212636,55.917141,0.000000
-5.242055,55.892890,0.000000
-5.218129,55.864691,0.000000
-5.208160,55.849270,0.000000
-5.201080,55.831488,0.000000
-5.219390,55.831448,0.000000
-5.263173,55.845771,0.000000
-5.296702,55.852688,0.000000
-5.307118,55.860419,0.000000
-5.313385,55.885443,0.000000
-5.319325,55.889106,0.000000
-5.327219,55.891547,0.000000
-5.334828,55.896674,0.000000
-5.338287,55.903754,0.000000
-5.339101,55.913031,0.000000
-5.338287,55.931383,0.000000
-5.336090,55.939195,0.000000
-5.326161,55.950263,0.000000
-5.323964,55.958686,0.000000
-5.325754,55.967231,0.000000
-5.338287,55.996568,0.000000
-5.313629,56.012356,0.000000
-5.204498,56.119452,0.000000
-5.146474,56.133124,0.000000
-5.104604,56.151516,0.000000
-5.094960,56.157375,0.000000
-5.059438,56.203111,0.000000
-5.043446,56.216295,0.000000
-5.013295,56.227607,0.000000
-4.974965,56.237006,0.000000
-4.940094,56.251410,0.000000
-4.920522,56.277777,0.000000
-4.938100,56.270982,0.000000
-4.975087,56.247992,0.000000
-4.991933,56.242987,0.000000
-5.032704,56.241156,0.000000
-5.049550,56.237047,0.000000
-5.064565,56.229315,0.000000
-5.075429,56.216986,0.000000
-5.099436,56.181952,0.000000
-5.108876,56.174709,0.000000
-5.228139,56.129218,0.000000
-5.310943,56.058051,0.000000
-5.319936,56.054918,0.000000
-5.338043,56.054104,0.000000
-5.345693,56.051215,0.000000
-5.345286,56.046129,0.000000
-5.350209,56.031928,0.000000
-5.356353,56.019761,0.000000
-5.359364,56.020738,0.000000
-5.368642,56.009426,0.000000
-5.390289,56.005683,0.000000
-5.415028,56.006903,0.000000
-5.433827,56.010199,0.000000
-5.434560,56.014960,0.000000
-5.434722,56.023627,0.000000
-5.437123,56.030015,0.000000
-5.444407,56.027574,0.000000
-5.447906,56.022284,0.000000
-5.448232,56.016059,0.000000
-5.447621,56.009426,0.000000
-5.454986,55.955634,0.000000
-5.451405,55.953437,0.000000
-5.436431,55.948961,0.000000
-5.430776,55.948188,0.000000
-5.420806,55.928290,0.000000
-5.416737,55.916815,0.000000
-5.416005,55.907416,0.000000
-5.412506,55.899604,0.000000
-5.400380,55.892890,0.000000
-5.400380,55.886705,0.000000
-5.407216,55.886705,0.000000
-5.407216,55.879869,0.000000
-5.402943,55.878730,0.000000
-5.392893,55.873725,0.000000
-5.397694,55.871568,0.000000
-5.402496,55.868354,0.000000
-5.407216,55.866278,0.000000
-5.351796,55.832424,0.000000
-5.326772,55.808580,0.000000
-5.317779,55.783026,0.000000
-5.324574,55.769232,0.000000
-5.338531,55.762641,0.000000
-5.372426,55.756415,0.000000
-5.387563,55.750312,0.000000
-5.433461,55.721015,0.000000
-5.444569,55.711615,0.000000
-5.453969,55.700588,0.000000
-5.461171,55.688137,0.000000
-5.463612,55.679836,0.000000
-5.466176,55.662177,0.000000
-5.468617,55.653998,0.000000
-5.490102,55.644599,0.000000
-5.488271,55.640326,0.000000
-5.484283,55.635728,0.000000
-5.482289,55.632880,0.000000
-5.483876,55.610053,0.000000
-5.474762,55.603949,0.000000
-5.462636,55.602037,0.000000
-5.454986,55.591946,0.000000
-5.461090,55.578803,0.000000
-5.476918,55.574897,0.000000
-5.488759,55.569078,0.000000
-5.482289,55.550279,0.000000
-5.503529,55.526516,0.000000
-5.509633,55.516791,0.000000
-5.510610,55.511461,0.000000
-5.509633,55.492580,0.000000
-5.510976,55.484442,0.000000
-5.514272,55.483873,0.000000
-5.518788,55.485175,0.000000
-5.523264,55.482652,0.000000
-5.545522,55.449164,0.000000
-5.561513,55.435533,0.000000
-5.584625,55.427436,0.000000
-5.584625,55.421210,0.000000
-5.572133,55.422309,0.000000
-5.562082,55.419867,0.000000
-5.553090,55.414537,0.000000
-5.543691,55.406928,0.000000
-5.527455,55.384345,0.000000
-5.526682,55.380276,0.000000
-5.514963,55.373684,0.000000
-5.525054,55.358629,0.000000
-5.557973,55.331855,0.000000
-5.574371,55.322008,0.000000
-5.594106,55.313137,0.000000
-5.616282,55.306586,0.000000
-5.639963,55.303900,0.000000
-5.649526,55.305162,0.000000
-5.669097,55.310858,0.000000
-5.680898,55.311347,0.000000
-5.691396,55.308580,0.000000
-5.714019,55.299140,0.000000
-5.725575,55.297065,0.000000
-5.754547,55.297349,0.000000
-5.772288,55.301256,0.000000
-5.782867,55.313544,0.000000
-5.794667,55.356391,0.000000
-5.796702,55.379096,0.000000
-5.791412,55.398627,0.000000
-5.763417,55.412055,0.000000
-5.725413,55.437567,0.000000
-5.715647,55.447903,0.000000
-5.715240,55.468899,0.000000
-5.720123,55.491523,0.000000
-5.721913,55.513861,0.000000
-5.707753,55.543362,0.000000
-5.712066,55.550727,0.000000
-5.718861,55.557318,0.000000
-5.721832,55.564602,0.000000
-5.718129,55.575751,0.000000
-5.694488,55.605536,0.000000
-5.673329,55.640611,0.000000
-5.669423,55.660712,0.000000
-5.680898,55.674465,0.000000
-5.626536,55.700629,0.000000
-5.619456,55.711982,0.000000
-5.613189,55.725775,0.000000
-5.598297,55.742987,0.000000
-5.581207,55.757636,0.000000
-5.567860,55.763861,0.000000
-5.539174,55.770941,0.000000
-5.504628,55.789374,0.000000
-5.473500,55.815660,0.000000
-5.454986,55.845771,0.000000
-5.551747,55.783637,0.000000
-5.587473,55.767157,0.000000
-5.599436,55.764228,0.000000
-5.612620,55.763861,0.000000
-5.605784,55.776842,0.000000
-5.633209,55.782782,0.000000
-5.646718,55.787502,0.000000
-5.660390,55.797349,0.000000
-5.667958,55.811021,0.000000
-5.669016,55.837836,0.000000
-5.674062,55.845771,0.000000
-5.631988,55.881781,0.000000
-5.625600,55.889838,0.000000
-5.619374,55.903144,0.000000
-5.604360,55.913642,0.000000
-5.586293,55.923326,0.000000
-5.571034,55.934516,0.000000
-5.593495,55.927965,0.000000
-5.627594,55.905341,0.000000
-5.653798,55.897610,0.000000
-5.671702,55.886908,0.000000
-5.680898,55.886705,0.000000
-5.687978,55.893378,0.000000
-5.694163,55.904975,0.000000
-5.696401,55.915961,0.000000
-5.586822,56.012030,0.000000
-5.578440,56.024482,0.000000
-5.582672,56.028957,0.000000
-5.576650,56.032538,0.000000
-5.571034,56.037543,0.000000
-5.583892,56.040717,0.000000
-5.596425,56.036811,0.000000
-5.609853,56.030015,0.000000
-5.625600,56.024482,0.000000
-5.631703,56.005927,0.000000
-5.674875,55.977729,0.000000
-5.674062,55.955634,0.000000
-5.690785,55.937649,0.000000
-5.694488,55.934516,0.000000
-5.704498,55.936754,0.000000
-5.707509,55.942572,0.000000
-5.705881,55.949652,0.000000
-5.701975,55.955634,0.000000
-5.696441,55.982164,0.000000
-5.659901,56.023261,0.000000
-5.584625,56.084662,0.000000
-5.581532,56.088284,0.000000
-5.580068,56.092922,0.000000
-5.577463,56.096991,0.000000
-5.571034,56.099026,0.000000
-5.564605,56.098090,0.000000
-5.556549,56.095893,0.000000
-5.550689,56.093492,0.000000
-5.550526,56.092190,0.000000
-5.547841,56.090033,0.000000
-5.539459,56.086859,0.000000
-5.531606,56.086330,0.000000
-5.530100,56.092190,0.000000
-5.534739,56.098538,0.000000
-5.541412,56.102484,0.000000
-5.547515,56.104885,0.000000
-5.550526,56.106431,0.000000
-5.556956,56.122219,0.000000
-5.558705,56.130805,0.000000
-5.554677,56.137397,0.000000
-5.522532,56.165758,0.000000
-5.515736,56.174709,0.000000
-5.509633,56.188381,0.000000
-5.539906,56.183417,0.000000
-5.562489,56.167914,0.000000
-5.582672,56.150580,0.000000
-5.605784,56.139960,0.000000
-5.599355,56.160590,0.000000
-5.586415,56.181138,0.000000
-5.569407,56.200263,0.000000
-5.550526,56.216295,0.000000
-5.559438,56.229560,0.000000
-5.547231,56.240180,0.000000
-5.525624,56.247260,0.000000
-5.506174,56.249823,0.000000
-5.494740,56.253119,0.000000
-5.492828,56.260403,0.000000
-5.499257,56.267646,0.000000
-5.512685,56.270941,0.000000
-5.554270,56.263495,0.000000
-5.563140,56.260321,0.000000
-5.572621,56.253852,0.000000
-5.582346,56.248765,0.000000
-5.592152,56.249823,0.000000
-5.598053,56.258612,0.000000
-5.595570,56.269924,0.000000
-5.584625,56.290758,0.000000
-5.572581,56.328070,0.000000
-5.562734,56.341051,0.000000
-5.543691,56.352851,0.000000
-5.525217,56.346625,0.000000
-5.498199,56.348334,0.000000
-5.448110,56.359687,0.000000
-5.448110,56.365912,0.000000
-5.472157,56.364936,0.000000
-5.515370,56.356838,0.000000
-5.537506,56.359687,0.000000
-5.517323,56.392768,0.000000
-5.509633,56.400621,0.000000
-5.498931,56.404731,0.000000
-5.486073,56.408108,0.000000
-5.478017,56.412909,0.000000
-5.482289,56.421129,0.000000
-5.457021,56.440863,0.000000
-5.423573,56.450019,0.000000
-5.322865,56.454983,0.000000
-5.242055,56.442206,0.000000
-5.208730,56.446845,0.000000
-5.181874,56.459662,0.000000
-5.118520,56.507758,0.000000
-5.085683,56.548774,0.000000
-5.064565,56.565131,0.000000
-5.086537,56.558498,0.000000
-5.099599,56.543647,0.000000
-5.110585,56.525865,0.000000
-5.125966,56.510484,0.000000
-5.166900,56.490058,0.000000
-5.190175,56.468655,0.000000
-5.201080,56.462104,0.000000
-5.243764,56.459215,0.000000
-5.350168,56.472968,0.000000
-5.378082,56.458970,0.000000
-5.394276,56.465481,0.000000
-5.410553,56.503648,0.000000
-5.424143,56.500067,0.000000
-5.435943,56.491156,0.000000
-5.454986,56.469550,0.000000
-5.468617,56.475735,0.000000
-5.433339,56.523627,0.000000
-5.427642,56.537828,0.000000
-5.403798,56.524604,0.000000
-5.379262,56.519192,0.000000
-5.356679,56.519680,0.000000
-5.338287,56.524156,0.000000
-5.290517,56.544664,0.000000
-5.265045,56.551215,0.000000
-5.252553,56.556342,0.000000
-5.242055,56.565131,0.000000
-5.275624,56.553616,0.000000
-5.286773,56.552069,0.000000
-5.306793,56.552802,0.000000
-5.310943,56.552069,0.000000
-5.327707,56.544664,0.000000
-5.338694,56.542304,0.000000
-5.360341,56.532213,0.000000
-5.372426,56.530341,0.000000
-5.384348,56.533433,0.000000
-5.400502,56.543647,0.000000
-5.413930,56.544664,0.000000
-5.410878,56.552069,0.000000
-5.407297,56.555325,0.000000
-5.402699,56.557440,0.000000
-5.396637,56.561713,0.000000
-5.392690,56.566474,0.000000
-5.389312,56.574897,0.000000
-5.386627,56.578803,0.000000
-5.360707,56.606269,0.000000
-5.351918,56.612942,0.000000
-5.310862,56.633612,0.000000
-5.304514,56.640163,0.000000
-5.298451,56.646430,0.000000
-5.317779,56.653876,0.000000
-5.317779,56.661322,0.000000
-5.309071,56.664252,0.000000
-5.286773,56.674994,0.000000
-5.261464,56.673326,0.000000
-5.248199,56.674058,0.000000
-5.218902,56.688666,0.000000
-5.196441,56.688666,0.000000
-5.153310,56.681220,0.000000
-5.132639,56.684516,0.000000
